"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESICBUS","199410","294.495","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199411","286.02","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199412","283.488","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199413","3439.232","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199501","279.051","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199502","270.587","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199503","282.998","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199504","279.327","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199505","290.318","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199506","298.903","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199507","295.738","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199508","308.171","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199509","293.52","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199510","293.094","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199511","282.175","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199512","281.428","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199513","3455.31","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199601","282.812","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199602","281.505","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199603","289.636","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199604","280.366","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199605","295.661","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199606","302.009","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199607","302.286","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199608","309.776","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199609","301.557","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199610","302.425","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199611","290.464","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199612","288.253","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199613","3526.75","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199701","286.561","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199702","278.898","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199703","284.062","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199704","287.649","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199705","295.238","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199706","304.555","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199707","302.479","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199708","312.075","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199709","307.693","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199710","304.017","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199711","291.215","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199712","287.886","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199713","3542.328","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199801","282.945","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199802","283.05","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199803","289.62","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199804","288.889","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199805","306.029","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199806","307.596","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199807","304.17","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199808","319.356","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199809","306.433","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199810","301.349","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199811","298.696","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199812","298.571","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199813","3586.705","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199901","283.715","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199902","277.902","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199903","292.757","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199904","292.799","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199905","305.356","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199906","311.262","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199907","317.148","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199908","317.077","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199909","309.638","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199910","306.529","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199911","301.804","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199912","294.648","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","199913","3610.635","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200001","293.392","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200002","288.692","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200003","301.275","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200004","294.928","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200005","308.999","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200006","314.537","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200007","306.72","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200008","321.844","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200009","309.124","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200010","305.093","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200011","299.186","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200012","287.394","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200013","3631.185","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200101","285.127","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200102","280.838","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200103","285.218","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200104","280.657","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200105","293.696","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200106","291.015","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200107","283.744","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200108","296.115","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200109","281.939","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200110","283.665","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200111","272.444","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200112","265.972","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200113","3400.431","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200201","266.956","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200202","266.339","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200203","274.534","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200204","275.521","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200205","288.177","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200206","287.928","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200207","300.676","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200208","301.159","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200209","287.789","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200210","286.554","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200211","271.955","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200212","271.104","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200213","3378.691","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200301","275.786","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200302","271.311","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200303","278.959","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200304","283.393","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200305","288.721","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200306","294.148","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200307","299.343","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200308","308.91","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200309","292.347","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200310","296.782","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200311","283.755","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200312","280.765","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200313","3454.218","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200401","275.768","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200402","271.826","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200403","284.314","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200404","284.456","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200405","296.804","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200406","295.93","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200407","301.892","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200408","305.17","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200409","293.497","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200410","291.2","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200411","287.258","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200412","284.788","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200413","3472.903","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200501","280.609","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200502","269.326","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200503","283.826","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200504","281.112","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200505","292.927","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200506","300.368","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200507","301.572","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200508","308.909","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200509","297.718","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200510","292.941","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200511","284.944","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200512","283.108","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200513","3477.36","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200601","279.322","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200602","273.667","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200603","284.097","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200604","278.748","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200605","294.043","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200606","295.581","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200607","303.258","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200608","308.052","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200609","294.674","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200610","291.172","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200611","275.188","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200612","272.746","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200613","3450.547","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200701","281.096","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200702","267.473","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200703","281.771","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200704","284.429","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200705","297.667","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200706","298.796","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200707","303.727","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200708","314.297","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200709","298.303","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200710","303.313","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200711","290.423","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200712","285.668","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200713","3506.963","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200801","283.506","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200802","278.024","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200803","284.895","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200804","285.569","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200805","300.13","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200806","297.608","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200807","302.053","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200808","302.139","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200809","293.126","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200810","287.168","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200811","271.386","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200812","258.864","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200813","3444.469","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200901","255.842","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200902","243.474","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200903","253.072","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200904","250.492","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200905","256.415","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200906","258.222","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200907","267.47","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200908","280.464","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200909","272.494","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200910","271.086","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200911","258.079","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200912","263.115","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","200913","3130.225","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201001","257.773","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201002","253.139","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201003","267.225","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201004","268.253","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201005","280.173","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201006","284.423","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201007","292.558","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201008","300.007","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201009","284.526","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201010","280.059","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201011","271.643","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201012","274.029","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201013","3313.807","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201101","273.277","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201102","260.545","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201103","280.497","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201104","274.213","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201105","279.991","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201106","286.306","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201107","297.687","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201108","303.625","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201109","289.825","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201110","287.569","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201111","275.937","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201112","272.897","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201113","3382.369","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201201","270.246","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201202","267.154","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201203","277.39","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201204","276.473","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201205","288.92","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201206","285.308","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201207","297.592","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201208","300.613","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201209","279.988","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201210","283.181","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201211","269.027","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201212","267.363","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201213","3363.256","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201301","274.685","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201302","261.673","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201303","274.579","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201304","273.699","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201305","289.668","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201306","287.188","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201307","296.458","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201308","299.595","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201309","283.281","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201310","283.127","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201311","271.703","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201312","266.365","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201313","3362.021","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201401","273.468","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201402","257.31","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201403","274.799","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201404","274.684","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201405","291.327","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201406","292.446","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201407","301.679","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201408","306.426","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201409","291.689","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201410","290","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201411","276.523","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201412","273.378","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201413","3403.73","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201501","271.626","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201502","261.867","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201503","271.967","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201504","274.627","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
